Title,Reviews,Rating,Selling Price,Image URL,Product URL
"BHAGWATI SOFT TOY Panda Black White Giant Teddy Bear Soft 7 Feet Plush and Cuddly Stuffed Animal for Kids, Birthdays, Anniversaries, Valentine's Day, and Special Occasions Large Huggable (Panda/7 Ft)",0,0,"1,850","https://m.media-amazon.com/images/I/41H2SqM3rDL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41H2SqM3rDL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41H2SqM3rDL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41H2SqM3rDL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41H2SqM3rDL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfbXRmOjMwMDYxMTA2NjQxMjAzMjo6MDo6&url=%2FBHAGWATI-SOFT-TOY-Anniversaries-Valentines%2Fdp%2FB0F2NCTQCS%2Fref%3Dsr_1_251_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-251-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"Kawai Homes Cute Emotional Support Crochet Toys Handmade Gifts with Message for Women Men Friends Coworkers, Birthday Christmas Valentine's Gift (Carrot)",(43),4.3 out of 5 stars,399,"https://m.media-amazon.com/images/I/71LtfguD+vL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71LtfguD+vL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71LtfguD+vL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71LtfguD+vL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71LtfguD+vL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfbXRmOjMwMDYyNTMzNDE1NDIzMjo6MDo6&url=%2FKawai-Homes-Emotional-Coworkers-Valentines%2Fdp%2FB0DRDG5PYF%2Fref%3Dsr_1_252_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-252-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"BEST4U TOYS Black Penguin Soft Toy - Cute & Cuddly Plush Stuffed Animal | Soft Toys | Adorable 18cm Penguin Plushie for Kids, Huggable Soft Toy",(7),3.7 out of 5 stars,149,"https://m.media-amazon.com/images/I/612aRPcUH0L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/612aRPcUH0L._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/612aRPcUH0L._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/612aRPcUH0L._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/612aRPcUH0L._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfbXRmOjMwMDYzMTM4ODAyNTczMjo6MDo6&url=%2FBEST4U-TOYS-Black-Penguin-Soft%2Fdp%2FB0DKBDMZ56%2Fref%3Dsr_1_253_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-253-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"AVS 3 Feet Teddy Bear for Girls Soft Plush Stuffed Toys, Huggable and Lovable Teddy Bear Gift for Birthday Kids, Girls, Wife, Girlfriend, Valentine's, Anniversary (Cream)",(746),3.9 out of 5 stars,944,"https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfbXRmOjMwMDU3OTAwNTgyNzQzMjo6MDo6&url=%2FAVS-Teddy-Girlfriend-Valentines-Anniversary%2Fdp%2FB0DH8GQCH2%2Fref%3Dsr_1_254_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-254-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"LOVEY DOVEY – Capybara 45cm Soft Toy Plush Toy | Stuffed Animal | Ultra Soft, Huggable & Cuddly Gift for Kids, Girls, Boys | Perfect for Birthday, Valentine’s Day",(1),5.0 out of 5 stars,"1,033","https://m.media-amazon.com/images/I/61DgKS4KJxL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61DgKS4KJxL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61DgKS4KJxL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61DgKS4KJxL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61DgKS4KJxL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYnRmOjMwMDYwMzM5NTI2ODIzMjo6MDo6&url=%2FLOVEY-DOVEY-Capybara-Huggable-Valentines%2Fdp%2FB0F7RHWYZD%2Fref%3Dsr_1_287_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-287-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"Toys Guru Ultra Soft Lovable & Huggable 3 Feet Teddy for Kids Baby Girl and Boy, Wife, Girlfriend for Birthday Wedding Anniversaries and Valentines Day Gift (Black White)",(27),3.4 out of 5 stars,495,"https://m.media-amazon.com/images/I/710NtTIjUCL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/710NtTIjUCL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/710NtTIjUCL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/710NtTIjUCL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/710NtTIjUCL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYnRmOjMwMDQ4MjU5MDAxOTkzMjo6MDo6&url=%2FToys-Guru-Girlfriend-Anniversaries-Valentines%2Fdp%2FB0CJGYFJ82%2Fref%3Dsr_1_288_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-288-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"CLICK4DEAL 30cm Panda Teddy Soft Toy – Super Soft & Cuddly Plush Animal for Kids – Small Size, Black & White – Non-Toxic, Washable, Gift for Boys & Girls – Made in India (Appearance May Vary)",(44),3.7 out of 5 stars,199,"https://m.media-amazon.com/images/I/51A5qZavjkL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51A5qZavjkL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51A5qZavjkL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51A5qZavjkL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51A5qZavjkL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYnRmOjMwMDYwNjg4MzU0OTEzMjo6MDo6&url=%2FCLICK4DEAL-Lovely-Playtime-Animal-Appearance%2Fdp%2FB09N7GKBZ1%2Fref%3Dsr_1_289_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-289-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"CHIRKUT Loveable Stuffed 30cm Cute Random Color Cow Plush Soft Toy for Kids,",(30),3.9 out of 5 stars,269,"https://m.media-amazon.com/images/I/61dxWMaMXTL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61dxWMaMXTL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61dxWMaMXTL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61dxWMaMXTL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61dxWMaMXTL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYnRmOjMwMDU5MjQ4ODMxNzQzMjo6MDo6&url=%2FCHIRKUT-Loveable-Stuffed-Hugable-Lightweighted%2Fdp%2FB0DHP38QM6%2Fref%3Dsr_1_290_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.2dvddzBVK7cToJLQlNtlYtsB27wrT0o1NxNqMfD6YHsJsbiFJApdUYLcZ_SysE7p2007wh6G03xiuqm5sYVAssEMS0nGovhPW4EHII9Jj_V3VMqT7i4t8B8CbiOo0mco-LAoCOyoVXs1pXsa447-oAosQOH343CKnXULIU1oOEsoQ8riVM0N65c4G2bM2vXQfAQzhzgNSvzwqsrTVEiNCgZoOdIVMpMXH6vXSoX0R1-aTC5ri0DF6UuTqNvTee1lGcYOU4xNSl-YrK8Awa61ELCF7nNNUi0ucsj8Bo7DLvU.MdzaKbuVsTGKp8MkQqZi1ZWHCIKAH0W2f5AFIuiuoJo%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-290-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"Future Shop Soft Plush Animal Toys Set for Kids | Giraffe, Dog, Panda, Rabbit for Boys/Girls, Pack of 4 (Multicolor)",0,0,499,"https://m.media-amazon.com/images/I/41pmQZ2U18L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41pmQZ2U18L._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41pmQZ2U18L._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41pmQZ2U18L._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41pmQZ2U18L._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MjU5ODU1MzU1NjU0OjE3NTMwODAwMTY6c3BfYXRmX25leHQ6MzAwNTM3ODA3OTI3NTMyOjowOjo&url=%2FFuture-Shop-Animal-Giraffe-Multicolor%2Fdp%2FB0DZ2PXP2D%2Fref%3Dsr_1_289_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.mSi3UQYPXvHLvIEhzm_lsWU1OWf7EHIlKWDsc9vWpbHq7qtidDnMWtS3bX3WscCBikZN85sHXKtzx1Owg7aYfeXtbOVjx225ZcJ9TvSYu4Ki2fkHFT-K1IVhEY5nIbuyxP76bM_m5RgFYsEaFUbm39I1_-SPhYOku4XiPGNw1U7s3MmkY85JXNQTSFg6RCUKip8Vgb64KHmlJ2snrZS0S-s16r_SvGLQTLef9lh8c-MNjP75xO-n4JXu5qeCiUn-U9CHSBYb1vNG4d__ZuQSMQ.6imyFzmOxXIPjf7VN3TRcz9thhhzB1ld9-tqLO7Xc8o%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080016%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-289-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"LOVEY DOVEY Soft Toys Long Soft Lovable hugable Cute Giant Life Size Teddy Bear (30 cmLOVEY DOVEY Soft Toys, Kangaroo with Baby)",(4),3.0 out of 5 stars,449,"https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MjU5ODU1MzU1NjU0OjE3NTMwODAwMTY6c3BfYXRmX25leHQ6MzAwNjE5MDI4MTEzODMyOjowOjo&url=%2FLOVEY-DOVEY-Lovable-hugable-Kangaroo%2Fdp%2FB09MQYW4WF%2Fref%3Dsr_1_290_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.mSi3UQYPXvHLvIEhzm_lsWU1OWf7EHIlKWDsc9vWpbHq7qtidDnMWtS3bX3WscCBikZN85sHXKtzx1Owg7aYfeXtbOVjx225ZcJ9TvSYu4Ki2fkHFT-K1IVhEY5nIbuyxP76bM_m5RgFYsEaFUbm39I1_-SPhYOku4XiPGNw1U7s3MmkY85JXNQTSFg6RCUKip8Vgb64KHmlJ2snrZS0S-s16r_SvGLQTLef9lh8c-MNjP75xO-n4JXu5qeCiUn-U9CHSBYb1vNG4d__ZuQSMQ.6imyFzmOxXIPjf7VN3TRcz9thhhzB1ld9-tqLO7Xc8o%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080016%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-290-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
Amazon Brand - Jam & Honey Quack Quack Duck with Bow | Soft Cuddly Toy for Kids | Sound Toy | BIS Certified | Yellow,0,0,"1,199","https://m.media-amazon.com/images/I/51aFsRSvh1L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51aFsRSvh1L._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51aFsRSvh1L._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51aFsRSvh1L._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51aFsRSvh1L._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MjU5ODU1MzU1NjU0OjE3NTMwODAwMTY6c3BfYXRmX25leHQ6MzAwNjIzMzU1OTg4ODMyOjowOjo&url=%2FAmazon-Brand-Cuddly-Certified-Yellow%2Fdp%2FB0F6TBDDFT%2Fref%3Dsr_1_291_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.mSi3UQYPXvHLvIEhzm_lsWU1OWf7EHIlKWDsc9vWpbHq7qtidDnMWtS3bX3WscCBikZN85sHXKtzx1Owg7aYfeXtbOVjx225ZcJ9TvSYu4Ki2fkHFT-K1IVhEY5nIbuyxP76bM_m5RgFYsEaFUbm39I1_-SPhYOku4XiPGNw1U7s3MmkY85JXNQTSFg6RCUKip8Vgb64KHmlJ2snrZS0S-s16r_SvGLQTLef9lh8c-MNjP75xO-n4JXu5qeCiUn-U9CHSBYb1vNG4d__ZuQSMQ.6imyFzmOxXIPjf7VN3TRcz9thhhzB1ld9-tqLO7Xc8o%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080016%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-291-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"Bhagwati Soft Toy 7 Feet Teddy Bear Plush Stuffed Animals Soft Toys, Huggable Teddy Bear, Birthday Gift For Boys, Girls, Wife, Girlfriend, Women, Kids Valentine S Christmas Gift (7 Feet, Cream)",0,0,"1,850","https://m.media-amazon.com/images/I/61sUD7U31vL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61sUD7U31vL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61sUD7U31vL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61sUD7U31vL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61sUD7U31vL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MjU5ODU1MzU1NjU0OjE3NTMwODAwMTY6c3BfYXRmX25leHQ6MzAwNjExMDY2NDE2NzMyOjowOjo&url=%2FBHAGWATI-SOFT-TOY-Girlfriend-Valentines%2Fdp%2FB0C1Q1DGJD%2Fref%3Dsr_1_292_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.mSi3UQYPXvHLvIEhzm_lsWU1OWf7EHIlKWDsc9vWpbHq7qtidDnMWtS3bX3WscCBikZN85sHXKtzx1Owg7aYfeXtbOVjx225ZcJ9TvSYu4Ki2fkHFT-K1IVhEY5nIbuyxP76bM_m5RgFYsEaFUbm39I1_-SPhYOku4XiPGNw1U7s3MmkY85JXNQTSFg6RCUKip8Vgb64KHmlJ2snrZS0S-s16r_SvGLQTLef9lh8c-MNjP75xO-n4JXu5qeCiUn-U9CHSBYb1vNG4d__ZuQSMQ.6imyFzmOxXIPjf7VN3TRcz9thhhzB1ld9-tqLO7Xc8o%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080016%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-292-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"TOYS HUB Pack of 4 Elegant Animal Soft Stuffed Plush Toys for Kids/Childrens/Boys/Girls Playing Birthday Gift Soft Fur Toys Combo Panda,Bunny,Penguien,Unicorn",(7),3.4 out of 5 stars,589,"https://m.media-amazon.com/images/I/411mygU3qQL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/411mygU3qQL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/411mygU3qQL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/411mygU3qQL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/411mygU3qQL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MjU5ODU1MzU1NjU0OjE3NTMwODAwMTY6c3BfbXRmOjMwMDExOTM4NDI0ODAzMjo6MDo6&url=%2FTOYS-HUB-Childrens-Birthday-Penguien%2Fdp%2FB0CRVNCYGZ%2Fref%3Dsr_1_309_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.mSi3UQYPXvHLvIEhzm_lsWU1OWf7EHIlKWDsc9vWpbHq7qtidDnMWtS3bX3WscCBikZN85sHXKtzx1Owg7aYfeXtbOVjx225ZcJ9TvSYu4Ki2fkHFT-K1IVhEY5nIbuyxP76bM_m5RgFYsEaFUbm39I1_-SPhYOku4XiPGNw1U7s3MmkY85JXNQTSFg6RCUKip8Vgb64KHmlJ2snrZS0S-s16r_SvGLQTLef9lh8c-MNjP75xO-n4JXu5qeCiUn-U9CHSBYb1vNG4d__ZuQSMQ.6imyFzmOxXIPjf7VN3TRcz9thhhzB1ld9-tqLO7Xc8o%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080016%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-309-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
